Index,System Time,Time Stamp,Channel,Direction,Frame ID,Type,Format,DLC,Data
03507,="11:49:47.055",0x10C663D,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03508,="11:49:47.085",0x10C6739,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03509,="11:49:47.116",0x10C6830,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03510,="11:49:47.146",0x10C692C,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03511,="11:49:47.146",0x10C6A25,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03512,="11:49:47.176",0x10C6B20,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03513,="11:49:47.205",0x10C6C17,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03514,="11:49:47.236",0x10C6D13,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03515,="11:49:47.265",0x10C6E0B,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03516,="11:49:47.265",0x10C6E64,ch1,Receive,0x1081C0D1,Data,Extended,0x08,x| FF 00 FF 00 FF FF FF FF 
03517,="11:49:47.265",0x10C6E6A,ch1,Receive,0x1082C0D1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03518,="11:49:47.265",0x10C6E70,ch1,Receive,0x107BFFD1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03519,="11:49:47.295",0x10C6F06,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03520,="11:49:47.295",0x10C6FFE,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03521,="11:49:47.326",0x10C70FA,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03522,="11:49:47.356",0x10C71F2,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03523,="11:49:47.385",0x10C72ED,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03524,="11:49:47.416",0x10C73E5,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03525,="11:49:47.446",0x10C74E1,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03526,="11:49:47.446",0x10C75D9,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03527,="11:49:47.476",0x10C76D4,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03528,="11:49:47.505",0x10C77CB,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03529,="11:49:47.535",0x10C78C7,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03530,="11:49:47.566",0x10C79C0,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03531,="11:49:47.596",0x10C7AB9,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03532,="11:49:47.596",0x10C7BB2,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03533,="11:49:47.626",0x10C7CAD,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03534,="11:49:47.656",0x10C7DA6,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03535,="11:49:47.685",0x10C7EA1,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03536,="11:49:47.714",0x10C7F99,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03537,="11:49:47.745",0x10C8095,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03538,="11:49:47.745",0x10C818C,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03539,="11:49:47.775",0x10C81D0,ch1,Receive,0x1073C0D1,Data,Extended,0x08,x| 00 08 09 00 00 00 00 00 
03540,="11:49:47.775",0x10C81D5,ch1,Receive,0x1075C0D1,Data,Extended,0x08,x| 00 00 59 00 7D 45 04 00 
03541,="11:49:47.775",0x10C81DB,ch1,Receive,0x1080C0D1,Data,Extended,0x08,x| FF FF FF FF 00 FF 00 01 
03542,="11:49:47.775",0x10C8288,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03543,="11:49:47.805",0x10C8380,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03544,="11:49:47.835",0x10C847C,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03545,="11:49:47.866",0x10C8574,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03546,="11:49:47.895",0x10C866F,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03547,="11:49:47.925",0x10C8766,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03548,="11:49:47.925",0x10C8862,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03549,="11:49:47.956",0x10C895B,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03550,="11:49:47.985",0x10C8A56,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03551,="11:49:48.016",0x10C8B4E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03552,="11:49:48.045",0x10C8C49,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03553,="11:49:48.075",0x10C8D42,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03554,="11:49:48.075",0x10C8E3C,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03555,="11:49:48.105",0x10C8F34,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03556,="11:49:48.135",0x10C9030,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03557,="11:49:48.165",0x10C9128,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03558,="11:49:48.196",0x10C9223,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03559,="11:49:48.196",0x10C931C,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03560,="11:49:48.225",0x10C9417,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03561,="11:49:48.254",0x10C950E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03562,="11:49:48.286",0x10C95F8,ch1,Receive,0x1081C0D1,Data,Extended,0x08,x| FF 00 FF 00 FF FF FF FF 
03563,="11:49:48.286",0x10C95FE,ch1,Receive,0x1082C0D1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03564,="11:49:48.286",0x10C9603,ch1,Receive,0x107BFFD1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03565,="11:49:48.286",0x10C960A,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03566,="11:49:48.315",0x10C9702,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03567,="11:49:48.345",0x10C97FD,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03568,="11:49:48.375",0x10C98F6,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03569,="11:49:48.375",0x10C99F1,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03570,="11:49:48.405",0x10C9AE9,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03571,="11:49:48.435",0x10C9BE4,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03572,="11:49:48.465",0x10C9CDD,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03573,="11:49:48.496",0x10C9DD8,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03574,="11:49:48.496",0x10C9ECF,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03575,="11:49:48.526",0x10C9FCB,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03576,="11:49:48.556",0x10CA0C3,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03577,="11:49:48.586",0x10CA1BE,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03578,="11:49:48.615",0x10CA2B7,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03579,="11:49:48.645",0x10CA3B2,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03580,="11:49:48.675",0x10CA4AA,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03581,="11:49:48.675",0x10CA5A5,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03582,="11:49:48.706",0x10CA69D,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03583,="11:49:48.735",0x10CA798,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03584,="11:49:48.765",0x10CA890,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03585,="11:49:48.765",0x10CA8A8,ch1,Receive,0x1073C0D1,Data,Extended,0x08,x| 00 08 09 00 00 00 00 00 
03586,="11:49:48.765",0x10CA8AE,ch1,Receive,0x1075C0D1,Data,Extended,0x08,x| 00 00 59 00 7D 45 04 00 
03587,="11:49:48.765",0x10CA8B4,ch1,Receive,0x1080C0D1,Data,Extended,0x08,x| FF FF FF FF 00 FF 00 01 
03588,="11:49:48.796",0x10CA98C,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03589,="11:49:48.796",0x10CAA83,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03590,="11:49:48.825",0x10CAB7F,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03591,="11:49:48.855",0x10CAC77,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03592,="11:49:48.886",0x10CAD73,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03593,="11:49:48.915",0x10CAE6B,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03594,="11:49:48.945",0x10CAF66,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03595,="11:49:48.975",0x10CB05E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03596,="11:49:48.975",0x10CB159,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03597,="11:49:49.005",0x10CB252,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03598,="11:49:49.036",0x10CB34D,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03599,="11:49:49.065",0x10CB444,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03600,="11:49:49.095",0x10CB540,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03601,="11:49:49.126",0x10CB638,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03602,="11:49:49.126",0x10CB734,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03603,="11:49:49.156",0x10CB82B,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03604,="11:49:49.185",0x10CB927,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03605,="11:49:49.215",0x10CBA1E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03606,="11:49:49.245",0x10CBB1A,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03607,="11:49:49.276",0x10CBC13,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03608,="11:49:49.276",0x10CBC19,ch1,Receive,0x1081C0D1,Data,Extended,0x08,x| FF 00 FF 00 FF FF FF FF 
03609,="11:49:49.276",0x10CBC1E,ch1,Receive,0x1082C0D1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03610,="11:49:49.276",0x10CBC24,ch1,Receive,0x107BFFD1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03611,="11:49:49.276",0x10CBD0E,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03612,="11:49:49.304",0x10CBE05,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03613,="11:49:49.335",0x10CBF01,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03614,="11:49:49.365",0x10CBFFA,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03615,="11:49:49.395",0x10CC0F4,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03616,="11:49:49.425",0x10CC1EC,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03617,="11:49:49.425",0x10CC2E8,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03618,="11:49:49.454",0x10CC3DF,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03619,="11:49:49.486",0x10CC4DB,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03620,="11:49:49.516",0x10CC5D2,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03621,="11:49:49.545",0x10CC6CF,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03622,="11:49:49.545",0x10CC7C7,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03623,="11:49:49.576",0x10CC8C2,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03624,="11:49:49.606",0x10CC9BA,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03625,="11:49:49.635",0x10CCAB5,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03626,="11:49:49.665",0x10CCBAD,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03627,="11:49:49.695",0x10CCCA9,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03628,="11:49:49.725",0x10CCDA0,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03629,="11:49:49.725",0x10CCE9C,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03630,="11:49:49.756",0x10CCF7F,ch1,Receive,0x1073C0D1,Data,Extended,0x08,x| 00 08 09 00 00 00 00 00 
03631,="11:49:49.756",0x10CCF85,ch1,Receive,0x1075C0D1,Data,Extended,0x08,x| 00 00 59 00 7D 45 04 00 
03632,="11:49:49.756",0x10CCF8B,ch1,Receive,0x1080C0D1,Data,Extended,0x08,x| FF FF FF FF 00 FF 00 01 
03633,="11:49:49.756",0x10CCF95,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03634,="11:49:49.784",0x10CD090,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03635,="11:49:49.815",0x10CD188,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03636,="11:49:49.846",0x10CD283,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03637,="11:49:49.846",0x10CD37A,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03638,="11:49:49.876",0x10CD476,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03639,="11:49:49.906",0x10CD56E,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03640,="11:49:49.936",0x10CD66A,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03641,="11:49:49.966",0x10CD762,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03642,="11:49:49.995",0x10CD85D,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03643,="11:49:49.995",0x10CD955,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03644,="11:49:50.024",0x10CDA50,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03645,="11:49:50.056",0x10CDB49,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03646,="11:49:50.086",0x10CDC44,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03647,="11:49:50.116",0x10CDD3B,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03648,="11:49:50.144",0x10CDE37,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03649,="11:49:50.175",0x10CDF2F,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03650,="11:49:50.175",0x10CE02B,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03651,="11:49:50.205",0x10CE122,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03652,="11:49:50.235",0x10CE21E,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03653,="11:49:50.266",0x10CE2EB,ch1,Receive,0x1081C0D1,Data,Extended,0x08,x| FF 00 FF 00 FF FF FF FF 
03654,="11:49:50.266",0x10CE2F1,ch1,Receive,0x1082C0D1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03655,="11:49:50.266",0x10CE2F7,ch1,Receive,0x107BFFD1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03656,="11:49:50.266",0x10CE315,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03657,="11:49:50.295",0x10CE411,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03658,="11:49:50.325",0x10CE509,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03659,="11:49:50.325",0x10CE605,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03660,="11:49:50.355",0x10CE6FC,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03661,="11:49:50.385",0x10CE7F8,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03662,="11:49:50.416",0x10CE8F0,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03663,="11:49:50.445",0x10CE9EB,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03664,="11:49:50.445",0x10CEAE3,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03665,="11:49:50.475",0x10CEBDF,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03666,="11:49:50.505",0x10CECD7,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03667,="11:49:50.536",0x10CEDD2,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03668,="11:49:50.565",0x10CEECA,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03669,="11:49:50.594",0x10CEFC6,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03670,="11:49:50.626",0x10CF0BD,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03671,="11:49:50.626",0x10CF1B9,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03672,="11:49:50.655",0x10CF2B0,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03673,="11:49:50.686",0x10CF3AC,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03674,="11:49:50.714",0x10CF4A5,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03675,="11:49:50.744",0x10CF5A0,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03676,="11:49:50.744",0x10CF657,ch1,Receive,0x1073C0D1,Data,Extended,0x08,x| 00 08 09 00 00 00 00 00 
03677,="11:49:50.744",0x10CF65D,ch1,Receive,0x1075C0D1,Data,Extended,0x08,x| 00 00 59 00 7D 45 04 00 
03678,="11:49:50.744",0x10CF662,ch1,Receive,0x1080C0D1,Data,Extended,0x08,x| FF FF FF FF 00 FF 00 01 
03679,="11:49:50.744",0x10CF697,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03680,="11:49:50.776",0x10CF793,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03681,="11:49:50.805",0x10CF88B,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03682,="11:49:50.835",0x10CF987,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03683,="11:49:50.865",0x10CFA7F,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03684,="11:49:50.896",0x10CFB7A,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03685,="11:49:50.896",0x10CFC72,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03686,="11:49:50.926",0x10CFD6B,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03687,="11:49:50.954",0x10CFE66,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03688,="11:49:50.985",0x10CFF61,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03689,="11:49:51.015",0x10D0058,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03690,="11:49:51.045",0x10D0154,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03691,="11:49:51.045",0x10D024B,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03692,="11:49:51.076",0x10D0347,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03693,="11:49:51.105",0x10D043F,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03694,="11:49:51.134",0x10D053B,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03695,="11:49:51.165",0x10D0632,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03696,="11:49:51.195",0x10D072E,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03697,="11:49:51.226",0x10D0826,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03698,="11:49:51.226",0x10D0922,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 8E 01 4A 01 
03699,="11:49:51.255",0x10D09C3,ch1,Receive,0x1081C0D1,Data,Extended,0x08,x| FF 00 FF 00 FF FF FF FF 
03700,="11:49:51.255",0x10D09C9,ch1,Receive,0x1082C0D1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03701,="11:49:51.255",0x10D09CF,ch1,Receive,0x107BFFD1,Data,Extended,0x08,x| 00 00 00 00 00 00 00 00 
03702,="11:49:51.255",0x10D0A19,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03703,="11:49:51.285",0x10D0B15,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03704,="11:49:51.316",0x10D0C0D,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03705,="11:49:51.345",0x10D0D08,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03706,="11:49:51.375",0x10D0E00,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03707,="11:49:51.375",0x10D0EFC,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03708,="11:49:51.406",0x10D0FF3,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03709,="11:49:51.435",0x10D10EF,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
03710,="11:49:51.466",0x10D11E8,ch1,Receive,0x10F8109A,Data,Extended,0x08,x| 06 00 00 00 00 10 00 64 
03711,="11:49:51.495",0x10D12E3,ch1,Receive,0x10F8108D,Data,Extended,0x08,x| 45 04 00 00 90 01 4A 01 
